time_s,true_dist_m,radar_dist_m,lidar_dist_m,fused_dist_m,relative_vel_mps,ttc_s,safety_level
6.197965145111084,38.88810398906287,11.756441116333008,4.333289623260498,999.0,9.75079043865136,999.0,SAFE
6.245956659317017,38.40340949136088,12.351713180541992,4.335135459899902,999.0,9.808977260746795,999.0,SAFE
6.2979021072387695,37.91658441838058,14.158950805664062,4.333098888397217,999.0,9.839476353589435,999.0,SAFE
6.348926067352295,37.42730138676337,12.282657623291016,4.33474588394165,999.0,9.896681873895503,999.0,SAFE
6.39931058883667,36.935895799654716,13.908125877380371,4.332958221435547,999.0,9.926532293576416,999.0,SAFE
6.454524278640747,36.44210684837395,12.701437950134277,4.335111618041992,999.0,9.98268246599448,999.0,SAFE
6.503200054168701,35.946309513923175,12.284683227539062,4.333804130554199,999.0,10.011866377096922,999.0,SAFE
6.5567498207092285,35.448146728615775,11.780242919921875,4.334687232971191,999.0,10.066958290121717,999.0,SAFE
6.60292387008667,34.9478879846896,11.769244194030762,4.332941055297852,999.0,10.095222083785407,999.0,SAFE
6.6491944789886475,34.44534459949937,12.24763011932373,4.334628582000732,999.0,10.149096588313007,999.0,SAFE
6.698018789291382,33.94074626579317,13.09280776977539,4.332837104797363,999.0,10.176961309384,999.0,SAFE
6.750527858734131,33.43393317312815,18.338117599487305,4.334948539733887,999.0,10.230023997112852,999.0,SAFE
6.800294399261475,32.925115152567244,12.632893562316895,4.332643985748291,999.0,10.257324804265416,999.0,SAFE
6.84816575050354,32.41408113429717,13.80318546295166,4.334609508514404,999.0,10.309431512378714,999.0,SAFE
6.896899461746216,31.90117566560966,12.933013916015625,4.3326616287231445,999.0,10.33612088269393,999.0,SAFE
6.94591212272644,31.386062453923838,12.194132804870605,4.334715366363525,999.0,10.387231969261917,999.0,SAFE
6.995868444442749,30.86908581414164,11.587005615234375,4.33267879486084,999.0,10.413303946123166,999.0,SAFE
7.043625593185425,30.34998169181227,13.804855346679688,4.334715366363525,999.0,10.463064371993621,999.0,SAFE
7.091593027114868,29.82900222448623,12.427207946777344,4.332696437835693,999.0,10.488434852003818,999.0,SAFE
7.140801191329956,29.305883136790253,12.43638801574707,4.334531307220459,999.0,10.53755046303285,999.0,SAFE
7.190856456756592,28.780930708507878,15.96371078491211,4.332399368286133,999.0,10.562467410761263,999.0,SAFE
7.239711284637451,28.253925590377985,11.676342964172363,4.334492206573486,999.0,10.610759108796376,999.0,SAFE
7.28818678855896,27.725130192395316,12.955205917358398,4.332592964172363,999.0,10.635125038292623,999.0,SAFE
7.349960088729858,27.194355274817816,14.033370018005371,4.334637641906738,999.0,10.682498179933392,999.0,SAFE
7.385019779205322,26.661834459443277,13.21078109741211,4.332767963409424,999.0,10.706295256697956,999.0,SAFE
7.435009717941284,26.127316549631924,16.427934646606445,4.33447265625,16.427934646606445,10.752356401291728,1.5278450633047176,CRITICAL
7.490388870239258,25.591850067616306,12.056093215942383,4.33231258392334,999.0,10.743667911994164,999.0,SAFE
7.541384935379028,25.059249234583373,12.71451473236084,4.334335803985596,999.0,10.72184944152832,999.0,SAFE
7.5880513191223145,24.53471141248932,14.80409049987793,4.332824230194092,14.80409049987793,10.64976692199707,1.390085868386482,CRITICAL
7.634822368621826,24.02172235231748,12.752312660217285,4.332617282867432,12.752312660217285,10.499715805053711,1.2145388405731283,CRITICAL
7.679831504821777,23.522988010408163,11.760294914245605,4.330687046051025,11.760294914245605,10.274806022644043,1.144575857522544,CRITICAL
7.725840091705322,23.03902952862321,12.631035804748535,4.329668045043945,12.631035804748535,9.99244499206543,1.264058577733307,CRITICAL
7.7721991539001465,22.57089130408216,14.425905227661133,4.328250408172607,14.425905227661133,9.670499801635742,1.4917435007052091,CRITICAL
7.817972898483276,22.11832146054044,13.653246879577637,4.327265739440918,13.653246879577637,9.333395004272461,1.4628382141040552,CRITICAL
7.865307092666626,21.68182255294732,11.665266990661621,4.326365947723389,11.665266990661621,9.057520866394043,1.2879094801694635,CRITICAL
7.912649154663086,21.260849610004243,12.981328964233398,4.325743675231934,12.981328964233398,8.753531455993652,1.4829819290070547,CRITICAL
7.960897207260132,20.855606601858423,11.809528350830078,4.325255393981934,11.809528350830078,8.422480583190918,1.4021437311946823,CRITICAL
8.006895303726196,20.465426609457047,11.986498832702637,4.324882507324219,11.986498832702637,8.124855995178223,1.4752875423042753,CRITICAL
8.05251169204712,20.09054687270162,12.516136169433594,4.324741363525391,12.516136169433594,7.825430870056152,1.5994181505489145,CRITICAL
8.097083330154419,19.730128305086033,12.193926811218262,4.324511528015137,12.193926811218262,7.490563869476318,1.6279050581102334,CRITICAL
8.144029140472412,19.38450131738192,13.452817916870117,4.3245320320129395,13.452817916870117,7.236289978027344,1.8590766757162813,CRITICAL
8.19289231300354,19.05262551371897,12.255020141601562,4.3244948387146,12.255020141601562,6.918337345123291,1.7713822744188787,CRITICAL
8.239926099777222,18.741793766041148,11.988728523254395,4.324688911437988,11.988728523254395,6.659922122955322,1.8001304372511835,CRITICAL
8.283649206161499,18.49220383577004,11.761147499084473,4.323398113250732,11.761147499084473,6.242724895477295,1.8839765800996842,CRITICAL
8.329669952392578,18.30919607103409,11.747471809387207,4.317981719970703,11.747471809387207,5.02405309677124,2.3382459506522415,WARNING
8.376262664794922,18.192820425133736,11.431924819946289,4.312257766723633,11.431924819946289,3.685281276702881,3.102049466947097,WARNING
8.424894332885742,18.1424738977434,11.665209770202637,4.307398796081543,11.665209770202637,2.3529884815216064,4.957614481248586,WARNING
8.469704866409302,18.13865245194934,11.629119873046875,4.303534984588623,11.629119873046875,1.023572325706482,11.361307433766653,WARNING
8.518866777420044,18.138372082916597,12.819093704223633,4.303327560424805,12.819093704223633,0.07798649370670319,999.0,WARNING
